ID;R;G;B;Country;StateName;ProvinceName
16877;126;197;145;Croatia;Viroviticko-Podravska;Gradina
16878;236;168;60;Croatia;Viroviticko-Podravska;Lukač
16879;47;107;197;Croatia;Viroviticko-Podravska;Mikleuš
16880;238;61;110;Croatia;Viroviticko-Podravska;Nova Bukovica
16881;51;122;107;Croatia;Viroviticko-Podravska;Orahovica
16882;82;172;158;Croatia;Viroviticko-Podravska;Pitomača
16883;205;251;73;Croatia;Viroviticko-Podravska;Slatina
16884;105;160;128;Croatia;Viroviticko-Podravska;Sopje
16885;99;154;76;Croatia;Viroviticko-Podravska;Špišić Bukovica
16886;94;57;81;Croatia;Viroviticko-Podravska;Suhopolje
16887;160;132;172;Croatia;Viroviticko-Podravska;Virovitica
16888;85;152;169;Croatia;Viroviticko-Podravska;Voćin
16889;223;114;185;Croatia;Viroviticko-Podravska;Zdenci
16890;154;90;124;Croatia;Vukovarsko-Srijemska;Andrijaševci
16891;87;204;87;Croatia;Vukovarsko-Srijemska;Babina Greda
16892;206;229;70;Croatia;Vukovarsko-Srijemska;Bogdanovci
16893;67;170;73;Croatia;Vukovarsko-Srijemska;Borovo
16894;221;142;50;Croatia;Vukovarsko-Srijemska;Bošnjaci
16895;168;224;235;Croatia;Vukovarsko-Srijemska;Cerna
16896;79;238;217;Croatia;Vukovarsko-Srijemska;Drenovci
16897;87;199;80;Croatia;Vukovarsko-Srijemska;Gradište
16898;214;222;148;Croatia;Vukovarsko-Srijemska;Gunja
16899;114;178;149;Croatia;Vukovarsko-Srijemska;Ilok
16900;239;90;209;Croatia;Vukovarsko-Srijemska;Ivankovo
16901;170;250;181;Croatia;Vukovarsko-Srijemska;Jarmina
16902;202;168;167;Croatia;Vukovarsko-Srijemska;Lovas
16903;255;49;162;Croatia;Vukovarsko-Srijemska;Markušica
16904;200;255;167;Croatia;Vukovarsko-Srijemska;Negoslavci
16905;166;140;218;Croatia;Vukovarsko-Srijemska;Nijemci
16906;138;159;79;Croatia;Vukovarsko-Srijemska;Nuštar
16907;220;157;172;Croatia;Vukovarsko-Srijemska;Otok
16908;136;207;236;Croatia;Vukovarsko-Srijemska;Privlaka
16909;64;196;198;Croatia;Vukovarsko-Srijemska;Stari Jankovci
16910;150;62;119;Croatia;Vukovarsko-Srijemska;Stari Mikanovci
16911;200;192;77;Croatia;Vukovarsko-Srijemska;Tompojevci
16912;94;151;176;Croatia;Vukovarsko-Srijemska;Tordinci
16913;217;64;122;Croatia;Vukovarsko-Srijemska;Tovarnik
16914;102;198;248;Croatia;Vukovarsko-Srijemska;Trpinja
16915;100;103;52;Croatia;Vukovarsko-Srijemska;Vinkovci
16916;93;180;114;Croatia;Vukovarsko-Srijemska;Vođinci
16917;115;160;45;Croatia;Vukovarsko-Srijemska;Vrbanja
16918;153;68;109;Croatia;Vukovarsko-Srijemska;Vukovar
16919;190;58;126;Croatia;Vukovarsko-Srijemska;Županja
16920;77;126;222;Croatia;Zadarska;Benkovac
16921;62;180;56;Croatia;Zadarska;Bibinje
16922;140;249;61;Croatia;Zadarska;Biograd na Moru
16923;110;115;138;Croatia;Zadarska;Galovac
16924;142;173;248;Croatia;Zadarska;Gračac
16925;238;154;233;Croatia;Zadarska;Jasenice
16926;93;119;51;Croatia;Zadarska;Kali
16927;113;99;222;Croatia;Zadarska;Kukljica
16928;168;85;188;Croatia;Zadarska;Lišane Ostrovičke
16929;49;55;70;Croatia;Zadarska;Nin
16930;237;186;149;Croatia;Zadarska;Novigrad
16931;132;241;207;Croatia;Zadarska;Obrovac
16932;171;237;222;Croatia;Zadarska;Pag
16933;135;79;140;Croatia;Zadarska;Pakoštane
16934;179;69;142;Croatia;Zadarska;Pašman
16935;225;168;119;Croatia;Zadarska;Polača
16936;230;187;236;Croatia;Zadarska;Poličnik
16937;71;244;64;Croatia;Zadarska;Posedarje
16938;106;126;199;Croatia;Zadarska;Povljane
16939;132;160;254;Croatia;Zadarska;Preko
16940;204;245;180;Croatia;Zadarska;Privlaka
16941;78;101;184;Croatia;Zadarska;Ražanac
16942;154;179;56;Croatia;Zadarska;Sali
16943;80;67;202;Croatia;Zadarska;Škabrnja
16944;182;130;236;Croatia;Zadarska;Stankovci
16945;91;243;221;Croatia;Zadarska;Starigrad
16946;213;63;230;Croatia;Zadarska;Sukošan
16947;229;250;193;Croatia;Zadarska;Sveti Filip i Jakov
16948;208;217;236;Croatia;Zadarska;Tkon
16949;99;191;176;Croatia;Zadarska;Vir
16950;73;80;141;Croatia;Zadarska;Zadar
16951;90;45;64;Croatia;Zadarska;Zemunik Donji
16952;188;197;77;Croatia;Zagrebačka;Bedenica
16953;64;193;232;Croatia;Zagrebačka;Brckovljani
16954;177;189;245;Croatia;Zagrebačka;Brdovec
16955;197;169;68;Croatia;Zagrebačka;Dubrava
16956;110;45;45;Croatia;Zagrebačka;Dubravica
16957;76;210;108;Croatia;Zagrebačka;Dugo Selo
16958;96;84;56;Croatia;Zagrebačka;Farkaševac
16959;192;189;71;Croatia;Zagrebačka;Gradec
16960;216;251;150;Croatia;Zagrebačka;Ivanić-Grad
16961;164;110;152;Croatia;Zagrebačka;Jakovlje
16962;249;83;63;Croatia;Zagrebačka;Jastrebarsko
16963;188;61;151;Croatia;Zagrebačka;Klinča Sela
16964;149;174;95;Croatia;Zagrebačka;Kloštar Ivanić
16965;124;180;226;Croatia;Zagrebačka;Krašić
16966;160;58;112;Croatia;Zagrebačka;Križ
16967;239;228;226;Croatia;Zagrebačka;Luka
16968;94;63;243;Croatia;Zagrebačka;Marija Gorica
16969;127;74;199;Croatia;Zagrebačka;Pisarovina
16970;160;158;138;Croatia;Zagrebačka;Preseka
16971;188;111;163;Croatia;Zagrebačka;Pušća
16972;157;202;198;Croatia;Zagrebačka;Rakovec
16973;80;220;212;Croatia;Zagrebačka;Rugvica
16974;152;227;154;Croatia;Zagrebačka;Samobor
16975;51;166;246;Croatia;Zagrebačka;Sveta Nedelja
16976;49;126;119;Croatia;Zagrebačka;Sveti Ivan Zelina
16977;180;54;150;Croatia;Zagrebačka;Vrbovec
16978;63;146;252;Croatia;Zagrebačka;Zaprešić
16979;211;190;143;Croatia;Zagrebačka;Žumberak
16980;175;153;93;Haiti;Centre;Cerca La Source
16981;103;229;202;Haiti;Centre;Hinche
16982;45;54;148;Haiti;Centre;Lascahobas
16983;89;241;57;Haiti;Centre;Mirebalais
16984;215;86;209;Haiti;Grand'Anse;Anse d'Hainault
16985;95;229;55;Haiti;Grand'Anse;Corail
16986;78;248;206;Haiti;Grand'Anse;Jérémie
16987;123;201;244;Haiti;L'Artibonite;Dessalines
16988;119;58;74;Haiti;L'Artibonite;Gros-Morne
16989;84;57;77;Haiti;L'Artibonite;les Gonaïves
16990;154;225;127;Haiti;L'Artibonite;Marmelade
16991;146;81;114;Haiti;L'Artibonite;Saint-Marc
16992;163;169;204;Haiti;Nippes;l'Anse-à-Veau
16993;234;223;93;Haiti;Nippes;Miragoâne
16994;128;253;85;Haiti;Nord;Borgne
16995;250;203;152;Haiti;Nord;Grande-Rivière du Nord
16996;144;142;63;Haiti;Nord;l'Acul-du-Nord
16997;173;84;208;Haiti;Nord;le Cap-Haïtien
16998;129;185;160;Haiti;Nord;le Limbé
16999;255;141;48;Haiti;Nord;Plaisance
17000;64;60;226;Haiti;Nord;Saint-Raphaël
17001;203;199;153;Haiti;Nord-Est;Fort-Liberté
17002;232;87;244;Haiti;Nord-Est;le Trou-du-Nord
17003;181;54;173;Haiti;Nord-Est;Ouanaminthe
17004;106;122;88;Haiti;Nord-Est;Vallières
17005;76;166;57;Haiti;Nord-Ouest;Môle Saint-Nicolas
17006;238;59;226;Haiti;Nord-Ouest;Port-de-Paix
17007;96;195;198;Haiti;Nord-Ouest;Saint-Louis du Nord
17008;182;137;200;Haiti;Ouest;Croix-des-Bouquets
17009;242;198;62;Haiti;Ouest;l'Arcahaie
17010;218;220;141;Haiti;Ouest;La Gonâve
17011;129;190;49;Haiti;Ouest;Léogâne
17012;235;139;57;Haiti;Ouest;Port-au-Prince
17013;141;192;161;Haiti;Sud;Aquin
17014;191;182;59;Haiti;Sud;les Cayes
17015;52;247;85;Haiti;Sud;les Chardonnières
17016;234;107;109;Haiti;Sud;les Côteaux
17017;200;93;107;Haiti;Sud;Port-Salut
17018;169;221;131;Haiti;Sud-Est;Bainet
17019;90;180;126;Haiti;Sud-Est;Belle-Anse
17020;149;243;219;Haiti;Sud-Est;Jacmel
17021;242;117;204;Hungary;Bács-Kiskun;Bácsalmás
17022;77;191;133;Hungary;Bács-Kiskun;Baja
17023;235;63;75;Hungary;Bács-Kiskun;Jánoshalm
17024;116;105;63;Hungary;Bács-Kiskun;Kalocsa
17025;173;145;62;Hungary;Bács-Kiskun;Kecskemét
17026;176;115;222;Hungary;Bács-Kiskun;Kiskőrös
17027;98;114;194;Hungary;Bács-Kiskun;Kiskunfélegyház
17028;230;86;74;Hungary;Bács-Kiskun;Kiskunhalas
17029;246;108;188;Hungary;Bács-Kiskun;Kiskunmajsa
17030;70;111;48;Hungary;Bács-Kiskun;Kunszentmiklós
17031;135;132;104;Hungary;Baranya;Komlói
17032;185;84;193;Hungary;Baranya;Mohácsi
17033;244;138;172;Hungary;Baranya;Pécs
17034;146;155;238;Hungary;Baranya;Pécsváradi
17035;175;88;226;Hungary;Baranya;Sásdi
17036;245;142;164;Hungary;Baranya;Sellyei
17037;177;90;186;Hungary;Baranya;Siklósi
17038;207;226;123;Hungary;Baranya;Szentlőrinci
17039;196;179;78;Hungary;Baranya;Szigetvári
17040;129;55;229;Hungary;Békés;Békéscsabai
17041;167;110;247;Hungary;Békés;Békési
17042;115;147;53;Hungary;Békés;Gyulai
17043;217;76;250;Hungary;Békés;Mezőkovácsház
17044;222;85;70;Hungary;Békés;Orosház
17045;162;247;191;Hungary;Békés;Sarkad
17046;130;184;82;Hungary;Békés;Szarvas
17047;222;162;95;Hungary;Békés;Szeghalmi
17048;48;233;53;Hungary;Borsod-Abaúj-Zemplén;Abaúj-Hegyközi
17049;135;150;214;Hungary;Borsod-Abaúj-Zemplén;Bodrogközi
17050;69;243;174;Hungary;Borsod-Abaúj-Zemplén;Edelényi
17051;206;88;155;Hungary;Borsod-Abaúj-Zemplén;Encsi
17052;72;102;179;Hungary;Borsod-Abaúj-Zemplén;Kazincbarcikai
17053;164;237;247;Hungary;Borsod-Abaúj-Zemplén;Mezőcsáti
17054;127;83;104;Hungary;Borsod-Abaúj-Zemplén;Mezőkövesdi
17055;57;237;206;Hungary;Borsod-Abaúj-Zemplén;Miskolci
17056;232;197;95;Hungary;Borsod-Abaúj-Zemplén;Ózdi
17057;212;86;221;Hungary;Borsod-Abaúj-Zemplén;Sárospatak
17058;57;93;121;Hungary;Borsod-Abaúj-Zemplén;Sátoraljaújhely
17059;235;143;249;Hungary;Borsod-Abaúj-Zemplén;Szerencs
17060;240;50;177;Hungary;Borsod-Abaúj-Zemplén;Szikszó
17061;120;91;202;Hungary;Borsod-Abaúj-Zemplén;Tiszaújváros
17062;59;128;163;Hungary;Borsod-Abaúj-Zemplén;Tokaji
17063;244;228;47;Hungary;Budapest;Budapesti
17064;219;48;57;Hungary;Csongrád;Csongrádi
17065;143;143;74;Hungary;Csongrád;Hódmezővásárhely
17066;215;223;83;Hungary;Csongrád;Kistelek
17067;153;238;149;Hungary;Csongrád;Makó
17068;215;210;117;Hungary;Csongrád;Mórahalm
17069;71;240;98;Hungary;Csongrád;Szeged
17070;158;206;181;Hungary;Csongrád;Szentes
17071;240;211;188;Hungary;Fejér;Aba
17072;70;191;137;Hungary;Fejér;Adony
17073;205;237;119;Hungary;Fejér;Bicske
17074;229;140;130;Hungary;Fejér;Dunaújváros
17075;85;244;163;Hungary;Fejér;Enying
17076;113;114;211;Hungary;Fejér;Ercs
17077;250;230;100;Hungary;Fejér;Gárdony
17078;57;52;146;Hungary;Fejér;Mór
17079;135;163;158;Hungary;Fejér;Sárbogárd
17080;118;252;62;Hungary;Fejér;Székesfehérvár
17081;225;64;120;Hungary;Gyor-Moson-Sopron;Csorna
17082;92;142;132;Hungary;Gyor-Moson-Sopron;Győr
17083;168;198;244;Hungary;Gyor-Moson-Sopron;Kapuvár-Beled
17084;248;199;136;Hungary;Gyor-Moson-Sopron;Mosonmagyaróvár
17085;186;132;127;Hungary;Gyor-Moson-Sopron;Pannonhalm
17086;53;73;61;Hungary;Gyor-Moson-Sopron;Sopron-Fertőd
17087;215;103;116;Hungary;Gyor-Moson-Sopron;Téti
17088;70;158;211;Hungary;Hajdú-Bihar;Balmazújváros
17089;110;165;245;Hungary;Hajdú-Bihar;Berettyóújfalu
17090;52;186;109;Hungary;Hajdú-Bihar;Debrecen
17091;124;68;61;Hungary;Hajdú-Bihar;Derecske-Létavértes
17092;111;46;211;Hungary;Hajdú-Bihar;Hajdúböszörmény
17093;214;223;169;Hungary;Hajdú-Bihar;Hajdúhadház
17094;167;211;203;Hungary;Hajdú-Bihar;Hajdúszoboszló
17095;232;178;176;Hungary;Hajdú-Bihar;Polgár
17096;98;87;195;Hungary;Hajdú-Bihar;Püspökladány
17097;106;47;222;Hungary;Heves;Bélapátfalva
17098;228;203;251;Hungary;Heves;Eger
17099;166;208;89;Hungary;Heves;Füzesabony
17100;195;249;186;Hungary;Heves;Gyöngyös
17101;126;150;191;Hungary;Heves;Hatvani
17102;48;97;107;Hungary;Heves;Heves
17103;140;65;69;Hungary;Heves;Pétervására
17104;236;223;103;Hungary;Jász-Nagykun-Szolnok;Jászberény
17105;90;91;107;Hungary;Jász-Nagykun-Szolnok;Karcag
17106;225;134;75;Hungary;Jász-Nagykun-Szolnok;Kunszentmárton
17107;229;161;115;Hungary;Jász-Nagykun-Szolnok;Mezőtúri
17108;45;197;121;Hungary;Jász-Nagykun-Szolnok;Szolnok
17109;135;101;165;Hungary;Jász-Nagykun-Szolnok;Tiszafüred
17110;142;52;94;Hungary;Jász-Nagykun-Szolnok;Törökszentmiklós
17111;191;164;211;Hungary;Komárom-Esztergom;Dorog
17112;231;129;66;Hungary;Komárom-Esztergom;Esztergom
17113;201;153;243;Hungary;Komárom-Esztergom;Kisbér
17114;248;231;204;Hungary;Komárom-Esztergom;Komárom
17115;108;252;241;Hungary;Komárom-Esztergom;Oroszlány
17116;70;112;58;Hungary;Komárom-Esztergom;Tata
17117;215;75;170;Hungary;Komárom-Esztergom;Tatabánya
17118;110;81;46;Hungary;Nógrád;Balassagyarmat
17119;101;188;178;Hungary;Nógrád;Bátonyterenye
17120;202;243;173;Hungary;Nógrád;Pásztó
17121;82;79;97;Hungary;Nógrád;Rétság
17122;110;158;216;Hungary;Nógrád;Salgótarján
17123;53;201;52;Hungary;Nógrád;Szécsény
17124;207;95;242;Hungary;Pest;Aszód
17125;94;186;52;Hungary;Pest;Ceglédi
17126;64;145;231;Hungary;Pest;Dabasi
17127;194;74;210;Hungary;Pest;Dunakeszi
17128;55;161;173;Hungary;Pest;Érd
17129;179;161;114;Hungary;Pest;Gödöllő
17130;231;52;105;Hungary;Pest;Gyál
17131;120;254;246;Hungary;Pest;Monor
17132;163;200;201;Hungary;Pest;Nagykáta
17133;146;217;212;Hungary;Pest;Pilisvörösvár
17134;194;92;59;Hungary;Pest;Ráckeve
17135;46;234;143;Hungary;Pest;Szentendre
17136;216;200;158;Hungary;Pest;Szob
17137;236;130;224;Hungary;Pest;Vác
17138;220;239;217;Hungary;Pest;Veresegyház
17139;158;188;255;Hungary;Somogy;Balatonföldvári
17140;135;69;64;Hungary;Somogy;Barcs
17141;170;134;167;Hungary;Somogy;Csurgó
17142;217;151;148;Hungary;Somogy;Fonyód
17143;206;238;236;Hungary;Somogy;Kadarkút
17144;71;226;122;Hungary;Somogy;Lengyeltóti
17145;110;96;112;Hungary;Somogy;Marcali
17146;243;249;131;Hungary;Somogy;Nagyatád
17147;86;56;77;Hungary;Somogy;Siófok
17148;115;79;179;Hungary;Somogy;Tab
17149;95;109;152;Hungary;Szabolcs-Szatmár-Bereg;Baktalórántháza
17150;189;134;116;Hungary;Szabolcs-Szatmár-Bereg;Csenger
17151;54;67;72;Hungary;Szabolcs-Szatmár-Bereg;Fehérgyarmat
17152;101;223;113;Hungary;Szabolcs-Szatmár-Bereg;Ibrány-Nagyhalász
17153;242;181;106;Hungary;Szabolcs-Szatmár-Bereg;Kisvárda
17154;210;84;119;Hungary;Szabolcs-Szatmár-Bereg;Mátészalka
17155;131;128;205;Hungary;Szabolcs-Szatmár-Bereg;Nagykálló
17156;117;136;186;Hungary;Szabolcs-Szatmár-Bereg;Nyírbátor
17157;215;157;98;Hungary;Szabolcs-Szatmár-Bereg;Nyíregyháza
17158;140;142;220;Hungary;Szabolcs-Szatmár-Bereg;Tiszavasvár
17159;181;248;67;Hungary;Szabolcs-Szatmár-Bereg;Vásárosnamény
17160;99;241;76;Hungary;Tolna;Bonyhád
17161;246;129;186;Hungary;Tolna;Dombóvár
17162;162;236;139;Hungary;Tolna;Paks
17163;181;77;227;Hungary;Tolna;Szekszárd
17164;81;133;166;Hungary;Tolna;Tamás
17165;47;52;187;Hungary;Vas;Celldömölk
17166;145;64;210;Hungary;Vas;Csepreg
17167;138;108;108;Hungary;Vas;Körmend
17168;177;156;215;Hungary;Vas;Kőszeg
17169;211;240;129;Hungary;Vas;Őriszentpéter
17170;170;50;138;Hungary;Vas;Sárvár
17171;201;234;166;Hungary;Vas;Szentgotthárd
17172;170;125;123;Hungary;Vas;Szombathely
17173;207;57;171;Hungary;Vas;Vasvár
17174;93;69;214;Hungary;Veszprém;Ajka
17175;226;142;88;Hungary;Veszprém;Balatonalmádi
17176;142;128;229;Hungary;Veszprém;Balatonfüred
17177;247;160;103;Hungary;Veszprém;Pápa
17178;131;180;93;Hungary;Veszprém;Sümeg
17179;239;140;245;Hungary;Veszprém;Tapolca
17180;45;118;68;Hungary;Veszprém;Várpalota
17181;62;123;207;Hungary;Veszprém;Veszprém
17182;143;252;86;Hungary;Veszprém;Zirc
17183;221;169;117;Hungary;Zala;Hévíz/Keszthely
17184;84;138;137;Hungary;Zala;Lenti
17185;47;163;208;Hungary;Zala;Letenye
17186;168;243;98;Hungary;Zala;Nagykanizsai/Zalakaros
17187;46;220;173;Hungary;Zala;Pacsa/Zalaegerszeg
17188;149;135;247;Hungary;Zala;Zalaszentgrót
17189;225;137;227;Indonesia;Aceh;Aceh Barat
17190;88;156;103;Indonesia;Aceh;Aceh Barat Daya
17191;63;227;185;Indonesia;Aceh;Aceh Besar
17192;117;144;206;Indonesia;Aceh;Aceh Jaya
17193;154;234;61;Indonesia;Aceh;Aceh Selatan
17194;241;183;102;Indonesia;Aceh;Aceh Singkil
17195;50;81;86;Indonesia;Aceh;Aceh Tamiang
17196;184;180;137;Indonesia;Aceh;Aceh Tengah
17197;242;135;182;Indonesia;Aceh;Aceh Tenggara
17198;89;118;105;Indonesia;Aceh;Aceh Timur
17199;210;230;252;Indonesia;Aceh;Aceh Utara
17200;180;169;173;Indonesia;Aceh;Banda Aceh
17201;165;82;161;Indonesia;Aceh;Bener Meriah
17202;163;47;234;Indonesia;Aceh;Bireuen
17203;226;138;183;Indonesia;Aceh;Gayo Lues
17204;198;49;104;Indonesia;Aceh;Langsa
17205;58;129;185;Indonesia;Aceh;Lhokseumawe
17206;71;117;251;Indonesia;Aceh;Nagan Raya
17207;104;169;54;Indonesia;Aceh;Pidie
17208;113;234;168;Indonesia;Aceh;Pidie Jaya
17209;199;181;86;Indonesia;Aceh;Sabang
17210;184;154;143;Indonesia;Aceh;Simeulue
17211;220;148;48;Indonesia;Aceh;Subulussalam
17212;77;135;53;Indonesia;Bali;Badung
17213;97;235;81;Indonesia;Bali;Bangli
17214;58;250;219;Indonesia;Bali;Buleleng
17215;45;210;69;Indonesia;Bali;Denpasar
17216;176;177;88;Indonesia;Bali;Gianyar
17217;240;249;105;Indonesia;Bali;Jembrana
17218;230;217;134;Indonesia;Bali;Karangasem
17219;141;84;231;Indonesia;Bali;Klungkung
17220;68;69;170;Indonesia;Bali;Tabanan
17221;183;70;87;Indonesia;Bangka Belitung;Bangka
17222;84;64;246;Indonesia;Bangka Belitung;Bangka Barat
17223;200;150;100;Indonesia;Bangka Belitung;Bangka Selatan
17224;227;152;88;Indonesia;Bangka Belitung;Bangka Tengah
17225;222;216;153;Indonesia;Bangka Belitung;Belitung
17226;130;163;138;Indonesia;Bangka Belitung;Belitung Timur
17227;54;215;247;Indonesia;Bangka Belitung;Pangkalpinang
17228;226;63;48;Indonesia;Banten;Cilegon
17229;49;91;217;Indonesia;Banten;Kota Serang
17230;99;187;248;Indonesia;Banten;Kota Tangerang
17231;236;208;123;Indonesia;Banten;Lebak
17232;95;189;212;Indonesia;Banten;Pandeglang
17233;69;195;94;Indonesia;Banten;Serang
17234;243;100;186;Indonesia;Banten;Tangerang
17235;144;144;49;Indonesia;Banten;Tangerang Selatan
17236;55;250;69;Indonesia;Bengkulu;Bengkulu
17237;91;116;168;Indonesia;Bengkulu;Bengkulu Selatan
17238;131;211;220;Indonesia;Bengkulu;Bengkulu Tengah
17239;61;217;59;Indonesia;Bengkulu;Bengkulu Utara
17240;127;214;228;Indonesia;Bengkulu;Kaur
17241;177;74;171;Indonesia;Bengkulu;Kepahiang
17242;119;201;186;Indonesia;Bengkulu;Lebong
17243;92;105;130;Indonesia;Bengkulu;Mukomuko
17244;159;79;253;Indonesia;Bengkulu;Rejang Lebong
17245;192;58;146;Indonesia;Bengkulu;Seluma
17246;52;229;189;Indonesia;Gorontalo;Boalemo
17247;71;227;159;Indonesia;Gorontalo;Bone Bolango
17248;249;241;167;Indonesia;Gorontalo;Danau Limboto
17249;148;91;135;Indonesia;Gorontalo;Gorontalo
17250;111;87;52;Indonesia;Gorontalo;Gorontalo Utara
17251;133;225;52;Indonesia;Gorontalo;Kota Gorontalo
17252;132;186;70;Indonesia;Gorontalo;Pohuwato
17253;188;194;222;Indonesia;Jakarta Raya;Jakarta Barat
17254;92;245;234;Indonesia;Jakarta Raya;Jakarta Pusat
17255;118;111;79;Indonesia;Jakarta Raya;Jakarta Selatan
17256;250;116;125;Indonesia;Jakarta Raya;Jakarta Timur
17257;117;223;208;Indonesia;Jakarta Raya;Jakarta Utara
17258;90;174;75;Indonesia;Jakarta Raya;Kepulauan Seribu
17259;93;76;195;Indonesia;Jambi;Batang Hari
17260;131;74;251;Indonesia;Jambi;Bungo
17261;218;159;218;Indonesia;Jambi;Jambi
17262;178;88;75;Indonesia;Jambi;Kerinci
17263;134;156;225;Indonesia;Jambi;Merangin
17264;231;162;218;Indonesia;Jambi;Muaro Jambi
17265;213;110;50;Indonesia;Jambi;Sarolangun
17266;77;75;215;Indonesia;Jambi;Sungai Penuh
17267;87;170;151;Indonesia;Jambi;Tanjung Jabung B
17268;107;163;252;Indonesia;Jambi;Tanjung Jabung T
17269;189;181;69;Indonesia;Jambi;Tebo
17270;136;204;159;Indonesia;Jawa Barat;Bandung
17271;59;187;106;Indonesia;Jawa Barat;Bandung Barat
17272;58;91;204;Indonesia;Jawa Barat;Banjar
17273;228;188;167;Indonesia;Jawa Barat;Bekasi
17274;174;98;176;Indonesia;Jawa Barat;Bogor
17275;128;124;239;Indonesia;Jawa Barat;Ciamis
17276;65;116;89;Indonesia;Jawa Barat;Cianjur
17277;174;191;171;Indonesia;Jawa Barat;Cimahi
17278;155;72;145;Indonesia;Jawa Barat;Cirebon
17279;84;92;133;Indonesia;Jawa Barat;Depok
17280;50;206;220;Indonesia;Jawa Barat;Garut
17281;71;61;84;Indonesia;Jawa Barat;Indramayu
17282;239;123;113;Indonesia;Jawa Barat;Karawang
17283;106;180;146;Indonesia;Jawa Barat;Kota Bandung
17284;75;114;197;Indonesia;Jawa Barat;Kota Bekasi
17285;106;239;196;Indonesia;Jawa Barat;Kota Bogor
17286;71;246;68;Indonesia;Jawa Barat;Kota Cirebon
17287;200;208;57;Indonesia;Jawa Barat;Kota Sukabumi
17288;236;51;217;Indonesia;Jawa Barat;Kota Tasikmalaya
17289;92;128;153;Indonesia;Jawa Barat;Kuningan
17290;91;65;215;Indonesia;Jawa Barat;Majalengka
17291;157;196;234;Indonesia;Jawa Barat;Purwakarta
17292;198;93;177;Indonesia;Jawa Barat;Subang
17293;70;239;186;Indonesia;Jawa Barat;Sukabumi
17294;143;152;170;Indonesia;Jawa Barat;Sumedang
17295;195;205;174;Indonesia;Jawa Barat;Tasikmalaya
17296;193;147;89;Indonesia;Jawa Barat;Waduk Cirata
17297;100;163;60;Indonesia;Jawa Tengah;Banjarnegara
17298;145;253;72;Indonesia;Jawa Tengah;Banyumas
17299;162;71;100;Indonesia;Jawa Tengah;Batang
17300;123;182;135;Indonesia;Jawa Tengah;Blora
17301;209;252;54;Indonesia;Jawa Tengah;Boyolali
17302;166;137;126;Indonesia;Jawa Tengah;Brebes
17303;200;83;210;Indonesia;Jawa Tengah;Cilacap
17304;128;189;63;Indonesia;Jawa Tengah;Demak
17305;234;223;235;Indonesia;Jawa Tengah;Grobogan
17306;140;140;140;Indonesia;Jawa Tengah;Jepara
17307;128;90;245;Indonesia;Jawa Tengah;Karanganyar
17308;172;165;178;Indonesia;Jawa Tengah;Kebumen
17309;92;71;74;Indonesia;Jawa Tengah;Kendal
17310;185;254;140;Indonesia;Jawa Tengah;Klaten
17311;74;55;166;Indonesia;Jawa Tengah;Kota Magelang
17312;243;60;137;Indonesia;Jawa Tengah;Kota Pekalongan
17313;224;183;77;Indonesia;Jawa Tengah;Kota Semarang
17314;91;212;230;Indonesia;Jawa Tengah;Kota Tegal
17315;137;215;59;Indonesia;Jawa Tengah;Kudus
17316;222;51;189;Indonesia;Jawa Tengah;Magelang
17317;185;226;241;Indonesia;Jawa Tengah;Pati
17318;178;169;90;Indonesia;Jawa Tengah;Pekalongan
17319;94;46;255;Indonesia;Jawa Tengah;Pemalang
17320;103;134;195;Indonesia;Jawa Tengah;Purbalingga
17321;119;63;68;Indonesia;Jawa Tengah;Purworejo
17322;213;231;94;Indonesia;Jawa Tengah;Rembang
17323;252;210;254;Indonesia;Jawa Tengah;Salatiga
17324;98;121;147;Indonesia;Jawa Tengah;Semarang
17325;180;196;71;Indonesia;Jawa Tengah;Sragen
17326;138;156;170;Indonesia;Jawa Tengah;Sukoharjo
17327;47;164;173;Indonesia;Jawa Tengah;Surakarta
17328;165;99;158;Indonesia;Jawa Tengah;Tegal
17329;97;84;82;Indonesia;Jawa Tengah;Temanggung
17330;65;74;54;Indonesia;Jawa Tengah;Waduk Kedungombo
